Type,Air temperature,Process temperature,Rotational speed,Torque,Tool wear
1,299.5,325.962963,1499,41.5,175
2,300.2,326.7037037,1456,48.8,205
1,300.0,327.0740741,1675,30.2,11
1,303.5,336.3333333,1366,54.5,30
1,302.0,331.5185185,1657,31.9,37
0,299.1,328.9259259,1657,33.1,187
1,299.4,325.5925926,1645,28.6,57
1,299.8,327.0740741,1476,44.4,14
1,298.9,329.2962963,1823,26.1,131
1,297.4,323.0,1434,39.9,2
1,298.9,328.1851852,1287,61.9,216
1,300.7,330.4074074,1416,61.8,209
2,298.3,327.4444444,1531,40.1,81
2,296.9,320.7777778,1544,37.6,109
1,298.4,323.7407407,1491,42.0,120
2,298.9,327.4444444,1472,46.0,199
1,302.8,331.8888889,1402,50.5,30
1,299.1,330.037037,1619,31.1,242
2,303.3,335.5925926,1441,44.9,61
2,301.6,330.4074074,1452,45.7,164
2,300.6,332.2592593,1702,30.3,91
0,301.0,333.3703704,1602,32.7,19
1,297.2,323.7407407,1437,52.4,37
1,302.5,332.2592593,1477,39.2,144
1,298.9,329.2962963,1750,25.0,156
0,301.6,330.7777778,1602,32.3,2
1,302.2,333.7407407,1530,37.3,207
1,302.4,332.6296296,1462,48.5,81
2,299.7,324.8518519,1478,41.0,87
1,302.5,329.6666667,1547,36.9,103
1,301.1,333.0,1711,29.1,170
2,295.6,314.8518519,1477,45.0,40
2,296.7,320.037037,1547,34.7,150
2,303.7,339.6666667,1444,52.7,46
1,301.6,331.1481481,1222,70.0,62
2,298.6,327.4444444,1344,59.4,200
1,303.0,337.4444444,1932,21.9,132
2,302.5,330.4074074,1451,53.6,194
1,299.1,324.4814815,1429,50.1,84
2,303.8,338.9259259,1488,41.3,175
1,299.0,329.2962963,1416,45.9,47
1,297.3,321.1481481,1579,34.4,193
0,300.2,326.3333333,1342,48.7,68
2,302.1,334.4814815,1866,23.1,159
2,300.3,334.4814815,1445,47.3,40
0,299.9,328.1851852,1400,48.7,119
1,301.4,331.5185185,1657,28.7,108
0,301.3,330.4074074,1538,38.4,65
1,301.3,330.4074074,1346,46.7,90
0,299.7,327.4444444,1433,49.6,129
1,298.3,327.4444444,1420,44.1,197
1,300.8,332.2592593,1732,25.7,109
1,296.6,319.2962963,1521,38.6,173
0,301.6,330.7777778,1786,27.1,35
0,300.4,334.1111111,1427,50.7,122
1,298.7,325.2222222,1691,30.1,154
1,301.6,331.1481481,1455,43.9,0
2,301.1,330.7777778,1603,32.6,121
2,298.2,325.962963,1332,60.2,147
2,303.7,337.8148148,1474,38.8,139
1,300.7,335.5925926,1486,47.3,19
1,301.7,332.2592593,1705,31.2,146
1,300.7,331.5185185,1425,45.3,48
1,303.4,337.4444444,1502,36.0,69
1,301.6,332.6296296,1431,42.6,158
1,298.4,326.3333333,1542,35.4,208
1,304.1,340.4074074,1327,54.1,57
2,301.5,330.4074074,1486,39.6,144
1,302.6,336.7037037,1288,68.5,0
1,296.9,321.5185185,1713,29.3,13
1,299.7,327.4444444,1419,45.1,170
1,299.2,329.6666667,1697,30.6,12
0,300.0,330.7777778,1558,36.7,137
0,298.5,327.4444444,1579,33.5,91
2,302.5,330.7777778,1527,38.8,136
2,299.5,325.5925926,1422,45.3,103
2,299.3,326.3333333,1523,37.9,204
2,297.3,323.3703704,1524,49.3,176
0,295.6,315.2222222,1509,35.8,60
1,300.3,334.8518519,1515,44.9,69
1,298.9,324.1111111,1504,41.8,165
0,298.0,319.2962963,1606,35.2,195
2,302.6,329.6666667,2157,17.2,94
2,301.5,331.5185185,1510,36.0,64
1,303.9,340.4074074,1586,31.9,108
2,298.6,326.7037037,1465,41.1,30
1,302.1,333.3703704,1417,48.0,13
2,302.4,332.2592593,1435,42.3,83
0,297.6,325.2222222,1735,26.4,41
2,301.6,331.5185185,2012,20.7,178
2,303.6,338.9259259,1765,27.5,115
2,295.8,315.962963,1641,32.2,101
1,298.9,327.4444444,1663,33.7,195
2,299.6,325.962963,1651,30.8,92
1,303.4,334.8518519,1497,42.8,58
1,299.6,332.6296296,1430,38.3,124
2,300.8,329.6666667,1304,52.5,157
0,300.5,331.5185185,1654,28.6,161
1,301.8,331.1481481,1451,50.7,108
1,303.7,340.4074074,1355,49.1,188
1,298.2,320.7777778,1423,48.1,183
1,296.8,321.5185185,1371,54.5,86
1,303.8,338.9259259,1838,27.8,181
1,301.3,331.8888889,1450,46.9,59
1,301.7,330.7777778,1523,34.7,181
1,300.7,328.5555556,1383,44.5,176
1,297.4,322.6296296,1475,40.5,222
0,298.6,322.6296296,1377,52.1,181
2,300.5,336.3333333,1867,23.0,103
1,297.6,322.6296296,1502,43.2,139
1,301.1,337.4444444,1682,29.7,83
1,297.9,320.7777778,1365,46.9,73
1,297.4,326.3333333,1759,24.8,81
1,297.5,324.4814815,1360,50.7,190
2,300.9,336.7037037,1297,48.6,76
2,302.0,331.1481481,1392,60.5,10
1,300.7,329.6666667,1387,50.6,83
2,301.7,331.8888889,1502,34.4,157
1,298.5,327.0740741,1428,43.5,87
1,300.9,330.4074074,1427,47.0,65
1,299.6,325.5925926,2266,15.3,79
2,303.8,340.037037,1514,45.0,113
1,301.0,328.5555556,1507,41.8,19
0,303.3,333.3703704,1607,31.7,34
0,302.1,332.2592593,1452,42.5,198
2,297.6,318.5555556,1470,42.6,44
2,298.1,323.7407407,1415,46.3,27
1,300.8,327.4444444,1680,28.7,22
2,300.4,327.4444444,1563,34.0,6
1,297.9,320.7777778,1538,38.5,123
1,301.6,331.1481481,1621,33.7,137
1,301.8,331.1481481,1522,43.8,70
2,299.3,331.8888889,1523,40.9,141
2,298.1,320.4074074,1445,48.0,73
1,302.1,331.8888889,1622,36.8,45
1,301.5,331.8888889,1350,58.5,13
0,300.1,329.2962963,1426,42.7,64
1,299.3,330.4074074,1365,53.9,171
2,304.0,341.5185185,1389,45.8,123
1,300.7,332.2592593,1356,65.3,66
1,297.3,323.0,1459,39.4,59
1,298.1,325.2222222,1437,36.2,95
1,299.0,323.7407407,1329,60.5,120
1,300.6,331.8888889,1378,51.2,119
1,302.6,335.5925926,1627,31.8,23
1,302.5,330.037037,1549,40.9,170
1,300.3,328.1851852,1466,41.2,156
2,301.9,332.2592593,1641,33.2,3
1,296.5,318.9259259,1501,42.1,162
1,300.1,334.1111111,1729,29.3,71
1,296.3,318.1851852,1419,48.6,142
1,300.3,334.4814815,1667,28.8,56
1,299.1,323.3703704,1647,35.0,74
1,298.1,325.2222222,1592,33.9,85
1,297.5,322.6296296,1585,32.9,32
2,296.8,319.6666667,1470,45.9,132
0,300.9,331.5185185,1403,40.6,207
1,301.6,333.0,1680,29.2,111
2,299.4,325.2222222,1381,44.9,88
2,296.8,321.1481481,1683,31.8,76
2,301.0,334.8518519,1448,43.9,145
1,299.7,326.3333333,1546,37.2,4
1,299.0,324.8518519,1622,31.9,42
1,302.1,331.5185185,1359,49.3,41
1,302.3,333.0,1546,33.1,156
1,300.6,327.4444444,1682,30.7,78
1,299.3,323.3703704,1409,44.8,91
2,297.5,321.1481481,1544,37.9,136
1,300.5,326.3333333,1475,46.8,94
2,300.5,335.962963,1511,44.5,30
1,300.1,328.1851852,1430,56.7,44
1,298.0,324.8518519,1607,37.7,49
2,299.9,330.7777778,1335,52.9,180
1,300.6,332.2592593,1472,47.6,75
1,297.9,320.4074074,1567,34.7,74
1,303.0,333.7407407,2194,16.5,148
0,299.9,327.0740741,1547,38.5,148
1,299.2,323.0,1465,35.0,201
2,302.9,337.4444444,1809,25.0,180
1,299.2,323.0,1434,46.8,2
1,295.6,314.8518519,1424,42.5,58
0,296.6,320.4074074,1654,31.0,91
2,299.7,325.5925926,1352,46.1,102
2,297.3,322.6296296,1501,38.2,2
2,295.5,313.7407407,1380,52.4,202
2,297.5,324.4814815,1471,52.3,152
1,302.6,337.8148148,1628,33.0,15
1,301.8,334.4814815,1443,43.3,134
1,302.3,335.2222222,1414,47.0,11
1,300.6,335.2222222,1528,43.9,185
2,302.5,336.3333333,1445,54.8,0
1,299.6,332.6296296,1554,36.3,62
2,297.0,321.8888889,1355,51.4,76
1,301.7,333.7407407,1708,30.5,77
1,298.8,328.5555556,1525,39.7,77
2,297.9,320.037037,1202,67.0,129
2,302.0,331.8888889,1783,23.1,190
2,302.0,333.3703704,1625,30.7,189
1,298.3,321.8888889,1672,41.3,0
1,302.1,331.8888889,1772,27.1,233
1,297.2,323.7407407,1489,40.2,214
1,299.6,325.2222222,1472,48.8,72
0,299.7,325.962963,1302,55.5,87
2,299.6,325.5925926,1471,44.3,67
1,303.2,334.1111111,1610,35.5,63
1,304.4,342.2592593,1568,39.1,0
0,300.7,331.8888889,1346,52.0,193
1,301.4,331.1481481,1550,36.8,159
2,299.9,334.1111111,1480,44.9,108
1,300.7,333.7407407,1522,35.2,48
1,299.2,324.8518519,1588,41.5,150
1,296.8,321.1481481,1718,25.2,148
1,297.8,327.8148148,1547,37.3,25
1,302.2,331.8888889,1383,46.9,45
1,300.4,333.3703704,1530,32.0,169
1,298.8,324.8518519,1455,41.3,208
0,300.2,334.4814815,1454,42.8,88
2,300.6,327.0740741,1550,40.2,96
2,303.6,336.7037037,1627,32.5,7
2,298.1,324.8518519,1804,25.1,118
1,300.4,329.2962963,1614,33.5,191
1,297.2,323.0,1833,25.2,117
2,301.0,336.7037037,1664,28.4,168
1,302.8,337.4444444,1764,29.9,162
1,300.7,332.2592593,1650,29.4,102
1,301.5,331.5185185,1466,47.3,77
2,302.6,337.8148148,1410,50.3,33
2,299.4,325.5925926,1326,62.0,142
1,299.6,332.6296296,1574,35.0,133
0,299.9,327.4444444,1462,51.0,119
1,303.5,340.037037,1393,51.6,80
2,301.9,332.2592593,1441,43.7,0
1,298.0,324.1111111,1511,45.8,114
1,297.9,320.037037,1977,20.2,182
2,298.1,322.6296296,1680,33.7,185
1,297.8,320.7777778,1452,39.8,21
1,301.0,337.4444444,1550,34.9,111
2,301.9,332.2592593,1763,28.4,103
2,298.2,321.1481481,1403,45.1,193
2,300.3,327.0740741,1448,42.4,145
2,298.2,325.2222222,1410,47.6,76
2,298.6,329.2962963,1596,33.0,15
0,298.3,327.4444444,1546,36.2,177
1,297.9,320.4074074,1590,34.6,57
0,303.8,340.7777778,1506,46.9,154
1,299.6,327.0740741,1803,27.7,159
2,298.2,321.1481481,1462,38.8,124
2,299.6,325.5925926,1435,48.4,143
1,300.7,332.6296296,1496,38.3,99
2,298.2,322.6296296,1522,49.1,22
2,298.0,323.7407407,1254,55.8,65
2,297.3,321.8888889,1709,30.6,196
1,302.5,334.1111111,1409,53.1,126
2,298.7,323.3703704,1360,52.9,69
1,300.7,333.0,1478,46.8,165
0,302.2,332.2592593,1522,35.9,61
2,298.1,321.1481481,1463,47.3,206
1,297.8,318.5555556,1351,56.3,174
1,301.2,332.2592593,1467,37.1,153
2,298.5,325.2222222,1921,22.0,196
1,301.3,331.8888889,1719,29.5,62
2,302.3,332.2592593,1627,32.3,0
1,298.3,323.7407407,1584,29.3,162
1,297.1,322.6296296,1403,54.1,179
2,300.4,327.4444444,1521,35.0,119
1,298.1,323.7407407,1439,44.9,205
2,296.4,319.2962963,1416,50.0,210
2,301.8,328.9259259,1781,23.9,198
1,302.4,335.962963,1541,37.9,192
1,299.3,325.962963,1541,37.2,118
1,298.8,323.7407407,1599,33.0,101
2,297.5,325.5925926,1540,38.5,176
1,300.4,331.8888889,1396,49.3,142
1,299.4,331.8888889,1376,53.9,215
1,297.5,323.3703704,1375,55.6,128
2,300.2,334.8518519,1751,28.0,162
2,298.1,323.7407407,1425,41.9,11
2,303.5,339.2962963,1375,45.7,89
1,297.6,323.7407407,1351,51.0,37
1,301.7,329.6666667,1486,43.0,66
2,296.8,320.7777778,1664,32.8,142
1,299.0,324.1111111,1396,48.6,0
2,298.7,328.5555556,1654,29.1,195
2,302.2,333.0,1434,58.6,102
1,302.0,332.6296296,1550,35.2,184
1,300.7,333.0,1688,30.7,161
1,301.3,332.2592593,1509,41.7,16
1,302.9,337.0740741,1571,40.6,139
1,297.8,320.7777778,1396,42.5,23
1,298.4,321.5185185,1515,42.8,125
2,298.3,324.8518519,1363,46.1,5
1,302.0,331.1481481,1392,50.0,84
0,299.0,329.2962963,1555,38.6,118
1,298.1,320.037037,1950,20.3,202
2,302.6,337.4444444,1454,54.8,253
1,299.8,325.962963,1572,35.4,158
1,298.9,323.3703704,1429,55.1,140
0,301.8,333.0,1463,50.1,149
1,300.9,334.4814815,1505,41.1,129
1,300.8,335.2222222,1753,29.0,8
2,302.3,331.8888889,1721,28.4,215
1,300.1,327.4444444,1546,36.7,77
1,298.2,323.0,1424,47.6,179
1,299.1,331.1481481,1602,39.7,144
1,300.3,333.0,1388,49.4,128
2,300.7,331.1481481,1778,27.1,215
1,301.7,330.7777778,1354,50.0,169
1,301.0,330.7777778,1317,50.9,75
2,302.9,333.3703704,1330,53.7,200
1,298.9,323.7407407,1560,32.2,118
2,300.4,334.1111111,1352,57.3,116
1,301.3,332.2592593,2165,17.4,143
1,298.7,328.5555556,1621,34.1,130
2,298.1,320.4074074,1419,47.4,142
2,298.9,327.4444444,1434,43.8,180
1,299.4,331.1481481,1418,53.1,10
1,302.2,335.5925926,1981,21.8,36
1,299.5,331.5185185,1438,45.7,106
1,300.0,325.962963,1610,32.1,150
1,298.1,324.1111111,1691,30.3,49
1,300.9,334.1111111,2073,21.4,105
0,298.3,325.5925926,1646,30.2,125
2,300.5,334.8518519,1476,39.1,199
1,301.3,331.5185185,1594,34.1,172
1,299.9,334.1111111,1596,28.9,160
2,298.1,323.3703704,1382,54.5,17
1,301.5,333.0,2055,16.8,105
0,301.0,329.2962963,1454,44.1,217
2,300.3,327.4444444,1398,53.7,82
2,295.3,313.0,1473,38.5,189
2,297.9,320.4074074,1527,42.8,125
0,304.2,341.8888889,1684,29.8,156
1,304.3,341.8888889,1802,25.4,170
1,303.0,333.3703704,1341,51.0,174
1,300.9,331.8888889,1490,38.1,125
1,297.6,323.0,1407,55.2,86
1,299.3,324.8518519,1258,69.4,119
2,299.5,331.5185185,1424,41.3,101
1,297.1,324.1111111,1474,42.3,64
1,298.8,325.5925926,1512,40.7,156
1,298.0,327.4444444,1536,37.3,120
0,297.8,323.0,1512,35.1,138
1,301.3,333.0,1454,40.3,191
2,298.2,326.7037037,1693,34.4,73
1,302.4,329.6666667,1445,46.4,125
1,302.2,334.4814815,1548,32.4,81
1,301.7,329.2962963,1500,39.6,56
0,300.5,326.7037037,1502,34.3,40
1,300.7,328.1851852,1363,53.1,183
1,303.7,340.037037,1694,28.0,44
0,297.9,323.0,1637,34.5,191
0,300.6,333.0,1452,40.2,28
2,299.9,329.2962963,1362,56.3,179
0,298.9,323.3703704,1415,54.0,6
1,299.2,323.3703704,1544,41.6,146
1,297.4,326.7037037,1401,45.9,49
1,300.0,327.4444444,1694,28.7,94
0,300.8,333.3703704,1612,32.5,143
1,301.5,331.5185185,1435,38.5,224
2,302.1,333.0,1450,51.6,86
1,299.1,329.6666667,1425,52.7,154
2,302.5,336.3333333,1642,29.1,46
1,298.0,323.7407407,1532,42.6,54
0,300.9,335.962963,1513,38.0,38
0,300.2,332.6296296,1777,27.5,151
1,301.2,331.5185185,1951,21.3,44
1,297.5,324.8518519,1554,34.8,204
2,302.3,331.8888889,1611,31.8,169
1,297.5,325.2222222,1470,43.5,191
1,301.3,329.2962963,1269,56.8,195
2,297.9,319.6666667,1642,32.4,126
1,298.5,327.8148148,1634,37.8,78
2,297.2,321.5185185,1765,31.1,191
2,300.7,335.2222222,2097,18.9,232
1,300.6,331.5185185,1455,40.6,82
1,300.9,331.8888889,1708,29.1,14
1,301.3,331.8888889,1390,57.4,164
1,299.7,329.6666667,1469,39.5,26
0,299.9,333.3703704,1495,35.8,175
1,296.7,320.7777778,1505,39.4,236
1,301.0,330.7777778,1408,47.0,202
1,297.9,320.037037,1430,52.4,178
1,302.1,331.5185185,1491,42.8,98
2,300.9,330.7777778,1444,43.2,27
2,301.7,329.2962963,1644,34.6,5
1,302.4,336.3333333,1508,36.9,5
2,300.7,335.2222222,1499,38.9,3
1,302.2,331.1481481,1346,47.5,109
1,300.5,331.8888889,1509,33.0,153
1,301.8,331.1481481,2672,11.8,124
2,300.4,326.3333333,1467,40.3,166
1,303.1,339.2962963,2329,15.1,113
1,301.8,331.5185185,1523,43.3,60
1,300.6,328.9259259,1425,49.5,174
1,298.7,323.7407407,1297,55.3,148
2,300.7,331.1481481,2006,19.1,102
1,303.7,337.4444444,1922,23.1,193
0,299.6,325.962963,1597,36.3,35
1,300.6,335.962963,1472,44.2,126
2,300.2,327.0740741,1564,33.4,183
1,303.7,337.0740741,1568,33.8,96
2,303.1,333.7407407,1847,24.7,212
2,304.2,342.6296296,2113,18.4,139
1,300.4,334.1111111,1552,28.8,135
1,302.7,333.0,1730,28.1,135
0,298.9,329.6666667,1771,26.8,216
0,300.5,331.1481481,1411,47.2,201
1,300.8,334.1111111,1316,57.6,43
1,301.0,336.3333333,1518,39.3,196
1,301.1,330.7777778,1324,52.4,171
2,298.8,323.7407407,1500,37.1,210
1,301.0,334.1111111,1573,37.6,103
1,302.5,330.4074074,1487,42.0,152
1,303.4,334.4814815,1501,36.2,69
2,300.5,331.1481481,1621,32.0,184
1,297.5,324.4814815,1533,41.5,223
1,301.4,331.5185185,1376,50.6,25
1,300.0,326.3333333,1395,56.5,122
2,303.4,335.2222222,1690,34.9,189
2,301.4,331.5185185,1470,46.5,101
1,303.7,337.4444444,1349,51.0,105
1,300.8,337.8148148,1365,44.5,129
1,297.5,321.8888889,1631,30.6,146
1,299.1,330.4074074,1505,46.1,176
1,296.8,320.037037,1547,36.5,179
0,302.1,329.2962963,1844,24.6,171
1,296.8,321.5185185,1391,54.4,17
1,297.9,325.2222222,1290,49.8,43
1,298.0,322.6296296,1405,56.2,218
1,299.8,329.2962963,1553,42.0,177
1,301.5,330.7777778,1611,33.8,144
1,303.7,338.9259259,1359,56.8,194
1,302.5,330.4074074,1349,55.1,187
1,302.4,335.962963,1671,29.9,204
1,300.8,335.5925926,1417,43.4,223
0,297.4,323.7407407,1420,45.8,120
2,299.0,328.9259259,1488,46.3,198
1,299.3,325.962963,1465,41.5,127
2,300.5,329.6666667,1571,34.6,228
2,301.5,331.1481481,1424,47.0,26
1,300.0,329.2962963,1477,34.6,195
1,302.5,332.2592593,1624,34.4,146
1,303.4,337.0740741,1656,32.7,195
0,298.8,327.4444444,1309,57.4,185
1,300.5,328.5555556,1382,46.5,134
1,300.3,330.037037,1345,46.3,50
1,299.0,330.037037,1437,47.8,99
1,300.7,331.5185185,1507,46.1,209
1,298.4,321.8888889,1279,53.1,9
2,299.9,333.7407407,1445,41.2,169
1,297.3,323.7407407,1297,45.9,184
1,297.5,323.3703704,1712,26.8,136
1,298.2,325.2222222,1780,29.3,91
1,298.9,327.4444444,1583,39.8,202
1,297.9,321.1481481,1476,45.2,91
1,298.6,326.7037037,1525,37.8,54
1,303.9,338.5555556,1642,32.3,127
1,298.5,326.3333333,1630,33.3,116
1,300.7,332.6296296,1436,44.9,119
1,302.6,334.8518519,1638,29.6,160
1,301.9,330.4074074,1889,21.5,92
1,300.3,335.5925926,1418,45.9,53
2,298.7,328.5555556,1434,53.0,144
2,299.5,324.8518519,1448,42.9,74
1,296.2,318.5555556,1356,43.6,22
2,304.2,341.8888889,1557,37.3,164
2,300.2,334.1111111,1427,39.7,196
1,299.8,332.2592593,2084,17.6,175
1,297.2,321.1481481,1469,48.2,144
2,300.7,327.4444444,1536,37.2,19
2,298.5,325.2222222,1741,28.0,21
2,297.8,318.5555556,1456,39.6,199
1,303.7,338.5555556,1621,38.8,182
1,298.0,322.2592593,1489,40.4,11
1,300.6,331.5185185,1543,39.6,60
1,302.2,335.962963,1596,38.0,156
1,301.5,331.1481481,1578,34.1,120
1,300.5,334.4814815,1487,43.0,78
2,298.2,322.6296296,1560,33.0,181
1,295.5,314.1111111,1800,27.6,208
1,300.1,327.0740741,1353,50.9,34
1,300.8,338.1851852,1517,39.2,107
1,301.1,333.0,1429,42.5,123
1,303.4,338.9259259,1363,45.5,26
1,300.0,330.7777778,1412,52.4,142
2,300.8,330.037037,1494,42.2,35
2,300.8,332.6296296,1580,36.6,109
0,302.5,333.0,1850,23.3,203
2,303.4,335.962963,1419,50.9,39
1,303.9,338.9259259,1602,33.9,165
2,297.4,326.3333333,1775,25.8,91
1,300.2,334.8518519,1671,28.8,149
2,299.7,325.5925926,1603,38.5,170
1,302.4,334.4814815,1590,39.9,58
1,300.9,331.5185185,1359,46.0,151
0,298.5,324.8518519,1500,40.3,207
1,302.7,330.7777778,1725,29.0,209
1,297.5,324.8518519,1459,48.5,193
1,300.4,333.3703704,1471,46.5,164
1,298.3,326.3333333,1558,37.2,73
0,304.0,339.6666667,1495,46.6,0
2,298.6,329.2962963,1444,48.1,39
0,300.9,330.4074074,1457,43.8,69
1,298.5,326.7037037,1560,37.9,37
1,297.5,323.7407407,1514,36.9,134
2,299.8,325.962963,1372,58.2,65
1,301.7,331.8888889,1385,50.7,133
1,300.5,335.962963,1887,21.7,56
1,301.8,331.1481481,1192,68.9,135
1,298.1,324.4814815,1432,43.4,68
2,302.5,336.3333333,1591,29.4,192
2,301.5,331.8888889,1385,47.5,30
2,297.5,324.8518519,1535,37.7,12
1,300.9,332.2592593,1749,26.4,40
1,303.3,338.5555556,1623,34.6,102
1,302.3,331.5185185,1612,33.4,139
2,303.5,337.8148148,1606,31.7,22
2,297.6,318.1851852,1526,39.1,39
1,300.9,330.4074074,1544,36.0,148
0,298.6,326.7037037,1362,45.3,56
1,299.3,325.5925926,1495,44.0,55
2,298.7,323.0,1430,49.6,135
2,303.9,340.7777778,1624,39.8,107
1,295.6,314.1111111,1949,21.9,5
2,296.6,319.6666667,1482,39.9,153
2,300.3,333.0,1477,44.2,166
0,298.1,325.2222222,1438,41.4,60
2,296.8,320.7777778,1694,33.0,115
2,297.6,326.3333333,1529,41.9,3
0,301.3,331.1481481,1605,32.5,59
1,300.1,325.2222222,1314,58.2,114
1,297.1,320.7777778,1428,43.7,179
1,297.5,323.3703704,1530,38.5,93
2,301.7,331.5185185,1627,31.3,78
0,298.2,324.1111111,1520,35.7,40
1,302.2,334.1111111,1754,26.9,33
2,303.5,336.3333333,1475,42.9,85
1,303.2,333.3703704,1363,46.7,29
1,302.7,332.6296296,1694,29.8,150
1,298.7,327.8148148,1293,59.1,125
1,297.3,323.7407407,1385,55.2,156
2,302.2,331.1481481,1570,34.6,163
1,303.8,340.4074074,1309,55.8,193
2,300.7,327.8148148,1397,51.3,155
1,301.6,331.5185185,1457,40.4,213
1,298.1,320.037037,1364,53.8,129
1,301.9,331.8888889,1650,29.8,94
1,300.1,334.1111111,1572,36.2,199
1,300.5,328.9259259,1521,45.1,86
2,298.2,324.1111111,1426,42.6,23
2,298.8,329.2962963,1243,74.5,194
1,301.5,329.2962963,1430,46.5,35
1,300.2,335.5925926,1436,48.2,175
1,297.2,323.7407407,1774,23.0,30
1,297.1,323.3703704,1555,36.2,0
2,299.2,330.037037,1551,44.8,18
1,302.4,335.5925926,1433,42.2,134
1,300.8,331.1481481,1577,37.9,227
2,298.4,325.5925926,1525,39.3,86
1,298.0,323.3703704,1664,28.3,196
1,299.8,327.0740741,1545,32.2,18
1,298.8,328.1851852,1895,22.0,134
1,300.9,330.037037,1440,47.6,140
2,297.2,322.6296296,1776,28.0,43
2,303.9,341.5185185,1464,49.1,171
1,298.3,324.8518519,1379,54.7,91
2,300.8,330.7777778,1409,50.6,141
1,299.1,324.4814815,1413,42.1,86
1,295.5,314.4814815,1650,32.8,67
2,299.9,328.9259259,1484,42.1,182
1,301.6,332.2592593,1385,51.2,132
2,303.3,335.5925926,1548,33.5,75
1,301.1,331.5185185,1334,48.2,106
1,300.8,335.5925926,1323,61.1,178
1,301.5,328.1851852,1549,38.5,81
0,297.1,322.2592593,1527,42.2,199
2,303.4,338.5555556,2706,9.8,65
0,299.8,329.6666667,1537,36.6,191
1,298.2,324.1111111,1436,49.1,26
1,303.4,335.5925926,1306,61.0,215
1,301.4,331.5185185,1509,38.3,95
0,303.9,340.7777778,1680,29.1,201
2,304.1,340.7777778,2028,18.9,45
1,300.5,336.3333333,1415,44.6,23
2,299.4,324.8518519,1457,41.5,201
1,296.8,321.1481481,1372,49.0,140
1,297.0,321.8888889,1362,52.5,213
1,302.2,334.1111111,1449,46.5,60
2,300.4,334.4814815,1476,32.6,144
2,302.5,335.5925926,1566,37.6,54
2,300.2,329.6666667,1429,43.8,54
0,302.6,330.4074074,1409,53.3,52
1,300.4,330.7777778,1578,32.8,26
2,303.7,339.2962963,1685,31.8,203
2,299.0,328.1851852,2240,15.9,144
1,298.2,320.7777778,1429,46.9,117
2,303.7,338.9259259,1669,31.7,120
2,300.2,327.4444444,1491,41.8,41
1,297.4,324.1111111,1545,36.9,125
1,299.2,325.2222222,1515,48.9,228
1,302.1,329.2962963,1543,35.8,164
2,302.2,330.7777778,1832,23.7,129
0,300.1,334.4814815,1422,46.2,134
2,298.5,327.4444444,1509,47.3,2
1,297.4,322.6296296,1571,37.7,162
2,300.4,330.7777778,1644,31.4,41
1,298.5,326.7037037,1360,60.9,187
2,302.6,330.7777778,1420,56.4,57
1,298.7,329.2962963,1676,33.5,70
2,299.2,330.4074074,1395,55.4,76
2,297.5,323.3703704,1699,30.1,40
1,300.6,329.6666667,1341,52.6,21
2,303.9,338.9259259,1485,43.3,174
0,300.6,327.4444444,1888,20.5,133
1,302.5,336.3333333,1383,51.3,190
1,302.3,333.0,1373,53.0,181
1,301.3,330.037037,1460,41.5,197
1,299.6,329.2962963,1487,42.9,42
1,301.1,331.8888889,1608,32.9,119
2,299.3,324.4814815,1442,49.0,165
1,304.1,341.8888889,1469,44.6,113
2,304.0,340.037037,1454,46.8,30
1,298.3,323.0,1528,37.3,160
1,302.0,330.7777778,1978,22.0,106
1,296.5,320.037037,1541,38.5,98
2,300.2,327.0740741,1630,28.3,51
1,300.6,326.7037037,1369,51.6,71
1,299.2,325.5925926,1468,45.6,2
0,300.7,331.8888889,1296,58.2,204
1,297.9,324.8518519,1566,41.9,50
2,300.2,329.2962963,1474,44.0,198
2,297.4,324.1111111,1425,50.3,152
1,300.4,333.0,1405,54.1,193
1,300.3,334.4814815,1446,45.0,82
1,297.5,323.7407407,1388,48.2,203
1,302.1,334.4814815,1987,20.1,21
1,300.6,335.5925926,1539,37.0,187
1,296.6,318.9259259,1474,40.0,158
1,301.3,328.9259259,1550,41.5,197
1,302.4,334.4814815,1505,37.9,79
1,297.4,323.7407407,1446,48.1,88
2,298.7,329.2962963,1549,42.5,61
1,297.4,323.0,1394,50.1,213
0,301.7,332.6296296,2016,19.3,180
1,297.1,320.7777778,1536,40.4,92
0,299.4,325.962963,1513,36.1,212
1,297.4,322.2592593,1639,33.8,39
1,301.4,331.5185185,1568,35.2,23
2,302.4,335.962963,1398,50.1,188
1,302.0,330.7777778,1809,27.1,175
1,301.9,327.4444444,1410,49.0,223
1,300.5,334.8518519,1730,30.2,106
2,296.9,320.7777778,1544,40.3,150
2,302.4,334.1111111,1675,29.6,128
2,302.3,335.5925926,1363,54.0,119
2,300.9,336.7037037,1851,23.0,156
1,302.8,337.0740741,1433,50.0,216
1,302.2,335.2222222,1412,44.5,204
2,299.8,325.5925926,1496,44.4,155
1,303.9,340.037037,1433,48.4,178
1,302.1,333.3703704,1422,50.3,146
1,298.9,322.6296296,1855,23.8,33
1,301.1,333.0,1387,53.1,188
1,297.9,318.9259259,1502,36.7,12
2,296.2,318.5555556,1389,48.6,7
0,301.2,331.1481481,1457,50.5,114
1,297.1,320.7777778,1681,27.6,181
1,301.4,332.6296296,1533,45.8,125
1,298.4,326.3333333,1531,37.4,16
2,300.4,326.7037037,1362,42.1,182
